[세미나] 한국인터넷진흥원 핀테크 순회 세미나 참석 안내 및 신청 (2019.9.17.(화) 14:00~17:00),19.09.03,168,
[경시대회 학과지원] 제19회 한국 대학생 프로그래밍 경시대회 참가 안내 (학과신청: 2019.9.9.(월)까지),19.09.03,372,
2019년도 2학기 삼성드림클래스 주중·주말교실 대학생멘토 추가선발 안내,19.08.29,335,
[3 4학년] [전체학년] [TOPCIT] 컴퓨터공학과 TOPCIT (ICT 역량지수) 대학순회 설명회 참석 안내 (2019.9.2.(월) 18:40~ 1시간  공5410호),19.08.28,311,
[대회] 중앙대학교 인문콘텐츠연구소 제2회 크리에이티브 미디어 공모전 (접수기한: 2019.9.15.(일) 17시까지),19.08.26,175,
[대회] 중앙대학교 인문콘텐츠연구소 제2회 인공지능인문학 대학생 학술논문 경연대회 (접수기한: 2019.9.15.(일) 17시까지),19.08.26,161,
[장학] 2019학년도 2학기 국가장학금 2차 신청일정 및 주요 제도 개편사항 안내,19.08.23,202,
[장학] 2019년도 (재)포항시장학회 장학생 선발 안내 (인터넷접수: 2019.9.9.(월) 18시까지),19.08.21,140,
[졸업식] 충남대학교 2018년도 후기(2019년8월) 학위수여식 행사 세부계획(안),19.08.20,186,
[근로] 2019. 2학기 2차 국가근로장학금 학생 신청기간 안내(2019.8.20.~9.5.(목) 18시까지),19.08.20,215,
국립대육성사업 지역특화산업 선도 실무역량강화 프로그램 지원(신청기한: ~2019.9.6.까지),19.08.16,306,
[근로] 2019학년도 제2학기 1차 국가근로장학사업 희망근로기관 신청 안내(2019.8.14.~8.20.),19.08.16,177,
2019년도 「어깨동무 입학 후 프로젝트」 참가자 모집 안내(2차) (접수기간: 2019.8.7.~8.20. 18:00까지),19.08.13,240,
[국가근로] 2019. 2학기 2차 국가근로장학금 학생 신청기간 안내 (2019.8.20.~9.5.(목) 18시까지),19.08.13,165,
[장학] 2019학년도 2학기 백마장학회 장학생 선발 안내 (신청기한: 2019.8.18.까지),19.08.13,214,
[종료]2019년도 2학기 컴퓨터공학과 사무실 근무 할 근로장학생 선발 안내,19.08.12,297,
2019-2학기 컴퓨터공학과 사무실 근무할 "국가근로"장학생 신청 안내 (신청기한: 2019.8.16(금)까지),19.08.12,202,
[졸업식] 2018후기 졸업대상자 졸업 가운 대여 안내(신청및입금: 8.21.(수)까지) 및 졸업식 안내(정심화홀 8.23.(금) 14:00) (16),19.08.12,317,
2019학년도 제2학기 국가근로장학생(장애대학생 봉사유형) 신청 안내 (기한: 2019.8.9.(금) 오전9시까지),19.08.07,352,
[대전정보문화산업진흥원] 제6회 대한민국 SW융합 해커톤 대회 안내,19.08.07,216,
[2019.8.8.(목)~8.9.(금)] "시간수정 및 강사 안내" [사이버보안연구실] 최신 이동통신 기술 세미나 공지,19.08.06,294,
컨트리뷰톤 2019 참가 신청 마감 (기한: ~2019.8.25.까지),19.08.06,339,
2019년 장애학생지원센터 서포터즈 모집 안내 (신청기간: ~2019.8.14. 17시까지),19.08.06,132,
[자료] 학교현장_재난유형별_교육훈련_매뉴얼(_19.7),19.08.06,100,
2019년 하반기 한국장학재단 지역센터 입주생 모집 안내 (신청기간: ~2019.8.9.(금) 18시까지),19.08.06,131,
2019년도 학업UP상상튜터링 모집 안내 (접수기간: ~2019.8.21.(수) 17시),19.08.05,202,
[아르바이트] 웹 퍼블리싱  개발  자료 작성 (기간:2019.8.19.~12.18.  4개월) 신청기한: 가능한 8.9.(금)까지),19.08.02,400,
2019년 2학기 푸른등대 기부장학사업 신규장학생 선발 안내 (신청기간: 2019.7.26.(금)~8.13.(화) 18시까지),19.07.30,234,
[농업연계 스마트팜사업] 2019.8.29.~8.30.(1박2일) 취창업캠프 참가자 모집 (신청기한: ~2019.8.5.(월) 18시까지),19.07.30,193,
[농업연계 스마트팜사업] 2019.8.23. 현장견학 참가자 모집 (신청기한: ~2019.8.5.(월) 18시까지),19.07.30,147,
